av1_mv_mean,av1_mv_std,av1_mv_max,av1_mv_sparsity,av1_block_area_mean,av1_block_area_std,av1_fine_partition_frac,clip_path,true_label,car_predicted_label,car_correct,car_confidence,needs_sar
3.7923929366805407,11.269637334175318,229.7520402520944,0.4206233850129199,612.031007751938,924.318612959474,0.2012273901808785,ApplyEyeMakeup/v_ApplyEyeMakeup_g03_c06.avi,0,0,1,0.9999995231628418,0
1.756610814486331,3.282051215894112,41.88227548737055,0.626453488372093,382.6976744186047,434.9577651180079,0.2548449612403101,ApplyEyeMakeup/v_ApplyEyeMakeup_g04_c01.avi,0,0,1,1.0,0
1.2686579733642915,2.0811242023216003,21.52106526173832,0.6487403100775194,526.9457364341085,775.7866756059384,0.2193152454780361,ApplyEyeMakeup/v_ApplyEyeMakeup_g04_c02.avi,0,0,1,1.0,0
0.1627612650164204,0.533936066670096,9.9443765515994,0.9517118863049095,769.1782945736434,801.0229743399045,0.1256459948320413,ApplyEyeMakeup/v_ApplyEyeMakeup_g04_c03.avi,0,0,1,0.8254068493843079,0
1.017682900472092,2.262159201002953,34.12934953965575,0.7089793281653747,586.2945736434109,856.6492901121347,0.2202842377260982,ApplyEyeMakeup/v_ApplyEyeMakeup_g04_c04.avi,0,0,1,1.0,0
0.8197581594647974,2.065040266727974,49.5,0.7895671834625323,497.48837209302326,643.0468308054848,0.2306201550387596,ApplyEyeMakeup/v_ApplyEyeMakeup_g04_c05.avi,0,0,1,0.9999998807907104,0
1.055529352498606,2.0553399143295867,16.050700919274522,0.7221414728682171,511.1937984496124,736.8214795150308,0.250968992248062,ApplyEyeMakeup/v_ApplyEyeMakeup_g04_c06.avi,0,0,1,1.0,0
1.7440024915678969,5.5913197370155805,89.0,0.752906976744186,390.4496124031008,563.1416438401457,0.2661498708010336,ApplyEyeMakeup/v_ApplyEyeMakeup_g04_c07.avi,0,0,1,1.0,0
0.5359054334606069,1.173601186700519,12.24808658525894,0.8302648578811369,848.4341085271318,1025.7793697602597,0.1831395348837209,ApplyEyeMakeup/v_ApplyEyeMakeup_g05_c01.avi,0,0,1,1.0,0
1.7592245694509363,6.527697748331208,115.03504900681357,0.7516149870801033,754.6666666666666,919.41974735951,0.2193152454780361,ApplyEyeMakeup/v_ApplyEyeMakeup_g05_c02.avi,0,0,1,1.0,0
0.6615869191374739,1.9781555528501276,61.032778078668514,0.787467700258398,1000.2480620155038,1178.5853300994806,0.1637596899224806,ApplyEyeMakeup/v_ApplyEyeMakeup_g05_c03.avi,0,0,1,1.0,0
0.8995009994219213,2.0779223988696893,56.1426753904728,0.7525839793281653,927.813953488372,1176.7774533398492,0.2167312661498708,ApplyEyeMakeup/v_ApplyEyeMakeup_g05_c04.avi,0,0,1,1.0,0
1.280816185102465,2.970476666734145,46.52855306153416,0.7088985788113695,1325.0232558139537,1486.3597093253295,0.171188630490956,ApplyEyeMakeup/v_ApplyEyeMakeup_g05_c05.avi,0,0,1,1.0,0
2.077872104368978,4.267291131849811,57.4543296888929,0.5928617571059431,836.7131782945736,1030.43405615784,0.2093023255813953,ApplyEyeMakeup/v_ApplyEyeMakeup_g05_c06.avi,0,0,1,1.0,0
1.09987827407503,3.3833959528633506,48.75080127546623,0.7613856589147286,1078.8217054263566,1304.744962750747,0.2196382428940568,ApplyEyeMakeup/v_ApplyEyeMakeup_g05_c07.avi,0,0,1,1.0,0
1.8314945112441852,5.711605412532489,249.79303933456592,0.6300064599483204,564.7131782945736,956.757113141712,0.2280361757105943,ApplyEyeMakeup/v_ApplyEyeMakeup_g06_c01.avi,0,0,1,1.0,0
1.7456634709145658,3.218014488536393,89.02246907382428,0.5674257105943152,577.6744186046511,1020.1483640600662,0.2367571059431524,ApplyEyeMakeup/v_ApplyEyeMakeup_g06_c02.avi,0,0,1,1.0,0
1.6701373113140665,3.279513677046164,32.035136959282696,0.6087693798449613,592.1860465116279,919.1105724865006,0.1572997416020672,ApplyEyeMakeup/v_ApplyEyeMakeup_g06_c03.avi,0,0,1,1.0,0
1.4954710465514935,2.843033672453076,31.304951684997057,0.648578811369509,675.4728682170543,1016.4976355419212,0.1821705426356589,ApplyEyeMakeup/v_ApplyEyeMakeup_g06_c04.avi,0,0,1,1.0,0
0.6225678982305966,0.8598104543949174,16.15549442140351,0.7850452196382429,599.6899224806201,807.0206071972879,0.0962532299741602,ApplyEyeMakeup/v_ApplyEyeMakeup_g06_c05.avi,0,0,1,1.0,0
1.960312179351128,3.398134477190721,24.03935575259869,0.5399709302325582,628.3410852713179,1014.5880478877384,0.1550387596899224,ApplyEyeMakeup/v_ApplyEyeMakeup_g06_c06.avi,0,0,1,1.0,0
0.732031932640782,1.5900953468157193,54.70831746635972,0.7866602067183462,534.6976744186046,637.7890419939928,0.1440568475452196,ApplyEyeMakeup/v_ApplyEyeMakeup_g06_c07.avi,0,0,1,1.0,0
0.9599682161037112,2.57986195124998,37.33630940518894,0.7941698966408268,355.0387596899225,492.1165237180023,0.2929586563307493,ApplyEyeMakeup/v_ApplyEyeMakeup_g07_c01.avi,0,0,1,0.9999884366989136,0
0.4800576770603185,1.290100678684856,22.0,0.8848514211886305,355.6589147286822,324.41375858864694,0.209625322997416,ApplyEyeMakeup/v_ApplyEyeMakeup_g07_c02.avi,0,0,1,0.999987006187439,0
2.3864367564036724,3.2953161810008864,32.0,0.4200581395348837,446.8837209302326,795.0125115090467,0.1854005167958656,ApplyEyeMakeup/v_ApplyEyeMakeup_g07_c03.avi,0,0,1,1.0,0
0.5966739152618477,1.9139161260752804,43.35031718453742,0.8359173126614987,417.5503875968992,710.5583017418544,0.2231912144702842,ApplyEyeMakeup/v_ApplyEyeMakeup_g07_c04.avi,0,0,1,1.0,0
1.6159890622560835,4.300244328432046,46.54852978344214,0.7068798449612403,428.031007751938,603.2273915035894,0.0949612403100775,ApplyEyeMakeup/v_ApplyEyeMakeup_g07_c05.avi,0,0,1,1.0,0
0.9879665373801888,2.2568393091594112,21.15013297830536,0.7531492248062015,489.9224806201551,764.7092127320407,0.1795865633074935,ApplyEyeMakeup/v_ApplyEyeMakeup_g07_c06.avi,0,0,1,1.0,0
0.6311308222145059,1.187318449502331,16.278820596099706,0.7847222222222222,385.6124031007752,607.3447140682367,0.229328165374677,ApplyEyeMakeup/v_ApplyEyeMakeup_g07_c07.avi,0,0,1,1.0,0
0.8792013359751544,1.8163404787921675,22.79151432002709,0.750484496124031,680.6201550387597,885.4826318888024,0.1553617571059431,ApplyLipstick/v_ApplyLipstick_g01_c01.avi,1,1,1,0.9999998807907104,0
0.5255822451689022,1.653959791003313,20.93442141545832,0.8811369509043928,940.341085271318,1025.099461962912,0.0985142118863049,ApplyLipstick/v_ApplyLipstick_g01_c02.avi,1,1,1,1.0,0
0.8496320406281875,2.0523536967913385,17.5,0.7949773901808785,842.6666666666666,1052.2750055657984,0.1382428940568475,ApplyLipstick/v_ApplyLipstick_g01_c03.avi,1,1,1,1.0,0
1.419136508104063,3.0798105010614285,23.443082668454675,0.7094638242894057,826.046511627907,1027.5579076872611,0.1550387596899224,ApplyLipstick/v_ApplyLipstick_g01_c04.avi,1,1,1,1.0,0
0.437781914925999,1.0221737338090078,13.56293202076896,0.8573158914728682,927.3178294573644,998.9372491135802,0.1004521963824289,ApplyLipstick/v_ApplyLipstick_g01_c05.avi,1,1,1,1.0,0
0.2759702172428507,0.7296525235692712,9.334077351297235,0.9180394056847544,1274.5426356589148,1280.1309950396758,0.0219638242894056,ApplyLipstick/v_ApplyLipstick_g02_c01.avi,1,1,1,1.0,0
0.5201517303669115,1.0436236239572094,10.671955069245747,0.846172480620155,941.3953488372092,957.8576419823293,0.0400516795865633,ApplyLipstick/v_ApplyLipstick_g02_c02.avi,1,1,1,1.0,0
0.4621742181654547,1.2009413686450183,16.492422502470642,0.8832364341085271,688.8062015503876,583.2407467278939,0.0662144702842377,ApplyLipstick/v_ApplyLipstick_g02_c03.avi,1,1,1,1.0,0
0.3271072499837272,0.7218757859234904,9.659839543180828,0.9041505167958656,1104.7441860465117,1075.0000560956885,0.026485788113695,ApplyLipstick/v_ApplyLipstick_g02_c04.avi,1,1,1,1.0,0
0.7106504813011407,1.874648038977302,24.65924015455464,0.8306686046511628,397.27131782945736,712.5892491572845,0.2900516795865633,ApplyLipstick/v_ApplyLipstick_g03_c01.avi,1,1,1,0.9999971389770508,0
0.952004883972004,3.021666224111152,101.41498903022176,0.8224321705426356,236.15503875968992,190.47221814601625,0.2816537467700258,ApplyLipstick/v_ApplyLipstick_g03_c02.avi,1,1,1,0.9931851029396056,0
1.0813932487845002,4.529589408682728,194.9410167204429,0.7764050387596899,356.8372093023256,555.7583936422732,0.3184754521963824,ApplyLipstick/v_ApplyLipstick_g03_c03.avi,1,1,1,0.9943874478340148,0
0.6541565131629599,2.2229805562996607,63.0317380372777,0.834625322997416,367.7519379844961,357.7569230421912,0.2965116279069767,ApplyLipstick/v_ApplyLipstick_g03_c04.avi,1,19,0,0.8561533093452454,1
1.09642973664329,1.7053507418401543,11.01135777277262,0.7092215762273901,521.6744186046511,773.962432864236,0.210594315245478,ApplyLipstick/v_ApplyLipstick_g04_c01.avi,1,1,1,0.981775403022766,0
1.4547086105608704,2.300361683078488,12.550522897473236,0.6047319121447028,505.7984496124031,773.5261392219476,0.2286821705426356,ApplyLipstick/v_ApplyLipstick_g04_c02.avi,1,1,1,1.0,0
1.7919282229045883,2.862485381623979,20.223748416156685,0.5185723514211886,507.968992248062,775.6285367013621,0.2432170542635658,ApplyLipstick/v_ApplyLipstick_g04_c03.avi,1,1,1,1.0,0
1.081295624214422,1.619347014594123,19.591531971747383,0.6555232558139535,467.72093023255815,686.5086027537809,0.2642118863049095,ApplyLipstick/v_ApplyLipstick_g04_c04.avi,1,1,1,1.0,0
0.9611574527389188,1.2744250198598157,16.31908392036759,0.6677971576227391,489.05426356589146,729.7159297567354,0.2280361757105943,ApplyLipstick/v_ApplyLipstick_g04_c05.avi,1,1,1,1.0,0
1.500304774458742,3.367189351167262,32.01562118716424,0.695171188630491,553.6124031007752,820.5163841084157,0.2470930232558139,ApplyLipstick/v_ApplyLipstick_g05_c01.avi,1,1,1,1.0,0
0.2643743142089229,0.6474458537715868,10.04987562112089,0.9312015503875968,554.9767441860465,645.8512136373528,0.1792635658914728,ApplyLipstick/v_ApplyLipstick_g05_c02.avi,1,1,1,0.8538017272949219,0
0.390861838188694,1.2139784171280248,14.0089257261219,0.9152939276485788,569.984496124031,815.3854083197191,0.1876614987080103,ApplyLipstick/v_ApplyLipstick_g05_c03.avi,1,1,1,1.0,0
1.5944074162940818,6.316268291368258,191.5880998392124,0.7276324289405685,469.3953488372093,586.9608813689687,0.2348191214470284,ApplyLipstick/v_ApplyLipstick_g05_c04.avi,1,1,1,0.9999920129776,0
1.1671039321157128,2.9394927580795613,30.99193443462347,0.750968992248062,466.85271317829455,533.3027573712426,0.2441860465116279,ApplyLipstick/v_ApplyLipstick_g05_c05.avi,1,1,1,0.9310404062271118,0
0.8404108635332072,2.6827899139388425,63.50049212407728,0.8269541343669251,503.6279069767442,539.8596296133994,0.2206072351421188,ApplyLipstick/v_ApplyLipstick_g06_c01.avi,1,1,1,1.0,0
0.7339613776561219,1.7208452185949397,19.849433241279208,0.8017603359173127,631.937984496124,695.8731033737678,0.1737726098191214,ApplyLipstick/v_ApplyLipstick_g06_c02.avi,1,1,1,1.0,0
0.4425120338671049,0.9847855341975278,10.5,0.8503714470284238,570.8527131782946,542.7228953133356,0.1624677002583979,ApplyLipstick/v_ApplyLipstick_g06_c03.avi,1,1,1,1.0,0
0.9470291617217036,2.4116002335592603,48.0,0.7657461240310077,474.4186046511628,468.9758377550521,0.2112403100775193,ApplyLipstick/v_ApplyLipstick_g06_c04.avi,1,1,1,1.0,0
0.6632469111166998,1.5683412372969228,25.0,0.7854489664082688,474.1705426356589,535.734518946818,0.2448320413436692,ApplyLipstick/v_ApplyLipstick_g06_c05.avi,1,1,1,1.0,0
0.4949788797548485,1.131808124345448,9.903440058888629,0.8431847545219638,782.8837209302326,1059.0141358676708,0.1033591731266149,ApplyLipstick/v_ApplyLipstick_g07_c01.avi,1,1,1,1.0,0
0.8192318667581538,4.637184042217664,218.76428524784387,0.7895671834625323,759.6279069767442,1088.0060923062974,0.0771963824289405,ApplyLipstick/v_ApplyLipstick_g07_c02.avi,1,1,1,1.0,0
0.6047908014168184,1.4191030654803447,16.75419723531987,0.8198481912144703,703.2558139534884,946.308275967125,0.1111111111111111,ApplyLipstick/v_ApplyLipstick_g07_c03.avi,1,1,1,1.0,0
0.7704761273996983,2.5687087911016944,25.59785147234041,0.8548934108527132,623.1937984496124,774.1711654730578,0.1379198966408268,ApplyLipstick/v_ApplyLipstick_g07_c04.avi,1,1,1,1.0,0
3.825349292819469,8.240924763039054,337.24916604789405,0.2843184754521964,280.1860465116279,205.3316382483841,0.1311369509043927,Archery/v_Archery_g01_c01.avi,2,2,1,1.0,0
1.5773451281311672,1.980025160753342,29.41008543000173,0.5335917312661499,236.093023255814,152.287337645449,0.2109173126614987,Archery/v_Archery_g01_c02.avi,2,2,1,0.9996843338012696,0
2.58175142439399,4.484071461595063,184.4129198293872,0.4585755813953488,247.13178294573643,172.40799725353853,0.1986434108527131,Archery/v_Archery_g01_c03.avi,2,2,1,1.0,0
1.3097324147498266,2.1219655537606195,42.7501827481474,0.6095768733850129,244.7751937984496,184.87293940903743,0.2328811369509044,Archery/v_Archery_g01_c04.avi,2,2,1,1.0,0
6.440245741316475,12.915172766299486,213.5210762430725,0.3791182170542636,265.3643410852713,169.10415752660515,0.1166020671834625,Archery/v_Archery_g01_c05.avi,2,2,1,0.8076176047325134,0
9.355181294816624,16.996677021337543,111.82156545139225,0.261062661498708,266.2325581395349,182.14086513992692,0.1379198966408268,Archery/v_Archery_g01_c06.avi,2,2,1,0.9685022830963136,0
1.0632321906538296,2.756928239054864,63.00793600809346,0.7218184754521964,241.6124031007752,216.44715093640912,0.3152454780361757,Archery/v_Archery_g01_c07.avi,2,2,1,1.0,0
0.83352810307556,4.356006854084773,182.693732787964,0.8693475452196382,216.9922480620155,192.78008904086835,0.3724160206718346,Archery/v_Archery_g02_c01.avi,2,2,1,1.0,0
0.6719133334045947,1.9041515701129308,26.50029480968089,0.8500484496124031,225.42635658914728,183.0632023360136,0.3142764857881137,Archery/v_Archery_g02_c02.avi,2,2,1,1.0,0
0.3767348654903184,1.198994372702359,20.248456731316587,0.9078649870801032,237.95348837209303,335.6835409982646,0.3575581395348837,Archery/v_Archery_g02_c03.avi,2,2,1,1.0,0
0.7048669525645919,1.91707462176772,21.762927192820364,0.8242086563307494,213.7674418604651,179.00874828684593,0.3594961240310077,Archery/v_Archery_g02_c04.avi,2,2,1,1.0,0
0.7221810033669891,3.479082646147963,133.8256795237745,0.8691860465116279,231.0077519379845,335.805787728101,0.3885658914728682,Archery/v_Archery_g02_c05.avi,2,2,1,1.0,0
0.711249115342775,2.4656515670587438,56.12764470383556,0.8478682170542635,281.73643410852713,573.3621434898579,0.3569121447028424,Archery/v_Archery_g02_c06.avi,2,2,1,1.0,0
0.4888756772345907,1.2895549351680609,16.81703005884214,0.8653100775193798,290.2325581395349,582.2255951013578,0.3798449612403101,Archery/v_Archery_g02_c07.avi,2,2,1,1.0,0
0.3810805482969153,0.6030381396028494,16.372614330032942,0.8425387596899225,498.3565891472868,772.3522692935779,0.2299741602067183,Archery/v_Archery_g03_c01.avi,2,2,1,0.9999997615814208,0
1.1323144539718666,1.2406881027407597,16.554833131143305,0.6231427648578811,588.7131782945736,957.5043076292964,0.2193152454780361,Archery/v_Archery_g03_c02.avi,2,2,1,1.0,0
5.859173751080934,7.623613538912547,48.25,0.2372416020671834,304.3720930232558,342.701512490186,0.1175710594315245,Archery/v_Archery_g03_c03.avi,2,2,1,0.9999998807907104,0
0.388915851678874,0.6667977037229186,11.180339887498947,0.8787952196382429,270.8837209302326,214.97833414927317,0.189922480620155,Archery/v_Archery_g03_c04.avi,2,2,1,1.0,0
7.637631623574485,14.41168785574479,318.875,0.3407622739018088,279.3178294573643,221.97988541097976,0.1731266149870801,Archery/v_Archery_g03_c05.avi,2,2,1,1.0,0
0.4216933400918001,1.5481002150820469,41.34043117820616,0.8930878552971576,398.5736434108527,505.420858865805,0.2406330749354005,Archery/v_Archery_g04_c01.avi,2,2,1,1.0,0
0.546575954720386,1.710091188813644,31.304951684997057,0.866359819121447,271.7519379844961,231.09459893955747,0.2254521963824289,Archery/v_Archery_g04_c02.avi,2,2,1,0.9999998807907104,0
0.7302268091572859,2.463483089601634,29.61418578992169,0.8501291989664083,368.5581395348837,421.2191222456264,0.2315891472868217,Archery/v_Archery_g04_c03.avi,2,2,1,0.9999961853027344,0
0.3998224905279316,1.5212814124782317,56.0,0.91109496124031,304.0,268.4529320834214,0.2034883720930232,Archery/v_Archery_g04_c04.avi,2,2,1,1.0,0
0.4621404277009756,1.4021849225565626,18.99012901483294,0.8768572351421189,305.7984496124031,451.8733337618388,0.2522609819121447,Archery/v_Archery_g04_c05.avi,2,2,1,0.9999996423721312,0
0.9670997774500726,2.7081234428259138,143.17821063276352,0.7818152454780362,401.3643410852713,662.8600462382572,0.2390180878552971,Archery/v_Archery_g05_c01.avi,2,2,1,0.9999961853027344,0
0.5014036344251038,1.5277498622715782,20.91948852147203,0.8717700258397932,496.62015503875966,597.4454039965201,0.2558139534883721,Archery/v_Archery_g05_c02.avi,2,2,1,0.9999985694885254,0
0.4568576226579262,1.431853755781496,34.46034859080796,0.8710432816537468,429.3953488372093,521.2527905021456,0.2532299741602067,Archery/v_Archery_g05_c03.avi,2,2,1,0.9999961853027344,0
2.4999188995298693,8.18443213530388,196.468827043885,0.7755975452196382,397.7674418604651,500.8326479629187,0.2177002583979328,Archery/v_Archery_g05_c04.avi,2,2,1,0.999128520488739,0
0.575691491189472,2.3196798874334488,109.07795377618706,0.8758882428940569,440.7441860465116,457.7097736391507,0.2212532299741602,Archery/v_Archery_g05_c05.avi,2,2,1,0.9995530247688292,0
0.7578995833677927,3.794934111949427,127.4244874425634,0.90859173126615,251.2248062015504,173.73887741143966,0.1837855297157622,Archery/v_Archery_g06_c01.avi,2,2,1,0.9999979734420776,0
0.7406155374627884,1.7097699873562475,21.23124172063424,0.8187984496124031,233.3023255813953,161.21335493235404,0.2383720930232558,Archery/v_Archery_g06_c02.avi,2,2,1,1.0,0
0.5650627568453439,2.921308667074246,119.3649864910142,0.9486434108527132,241.67441860465115,181.0773599206283,0.2386950904392764,Archery/v_Archery_g06_c03.avi,2,55,0,0.5409965515136719,1
2.446382497667119,2.7946414790324927,37.48770631820517,0.3672480620155038,258.2325581395349,165.6160925235173,0.1395348837209302,Archery/v_Archery_g06_c04.avi,2,2,1,0.7975578308105469,0
0.9147588954861816,1.5971794299056243,19.268254331931576,0.7854489664082688,251.72093023255812,177.54793988462438,0.188953488372093,Archery/v_Archery_g06_c05.avi,2,2,1,0.9770190119743348,0
1.0754328487967644,1.657604900098811,35.510781813415484,0.6730458656330749,236.27906976744185,149.03196560210728,0.2047803617571059,Archery/v_Archery_g06_c06.avi,2,2,1,0.9999696016311646,0
0.3371116068118626,1.1520342400638397,20.50609665440988,0.9160206718346252,533.7674418604652,531.2341417478476,0.1308139534883721,Archery/v_Archery_g07_c01.avi,2,2,1,1.0,0
0.4205026392816583,1.6655897359067164,36.964721356991184,0.9241763565891472,748.4651162790698,911.3303168761284,0.1314599483204134,Archery/v_Archery_g07_c02.avi,2,2,1,0.9999998807907104,0
0.1998708701491147,0.7914298695290448,23.01222501193659,0.9548611111111112,791.4418604651163,935.8058162298212,0.1065891472868217,Archery/v_Archery_g07_c03.avi,2,2,1,0.999994158744812,0
0.1926160274569522,0.7501999038031896,16.74533517132458,0.9526001291989664,727.5658914728682,977.9410410484064,0.1304909560723514,Archery/v_Archery_g07_c04.avi,2,2,1,1.0,0
0.1858619330530412,1.0137574965538734,34.0,0.9632590439276486,859.8449612403101,920.7471725766766,0.0927002583979328,Archery/v_Archery_g07_c05.avi,2,2,1,0.9999995231628418,0
0.5784664675573027,2.310993774422075,53.48831648126533,0.8943798449612403,498.3565891472868,466.27233281426425,0.1576227390180878,Archery/v_Archery_g07_c06.avi,2,2,1,0.9999996423721312,0
0.8782665511189965,2.132022144343504,43.5,0.7951388888888888,543.3178294573644,589.3841482244279,0.1430878552971576,BabyCrawling/v_BabyCrawling_g01_c01.avi,3,3,1,1.0,0
1.0207435822362807,1.8813070959980571,30.0,0.7176195090439277,493.1472868217055,527.3153168862736,0.1640826873385013,BabyCrawling/v_BabyCrawling_g01_c02.avi,3,3,1,0.9999964237213136,0
2.222732676153955,6.145981260263012,88.0,0.5712209302325582,394.7286821705426,354.0349860506384,0.2063953488372093,BabyCrawling/v_BabyCrawling_g01_c03.avi,3,3,1,1.0,0
2.080819271744447,12.086238782289673,332.0000941264927,0.6153100775193798,432.8062015503876,447.3032732454731,0.1876614987080103,BabyCrawling/v_BabyCrawling_g01_c04.avi,3,3,1,1.0,0
1.1284951459862531,1.7515261598921377,12.17579566188592,0.6316214470284238,687.8139534883721,948.501664335472,0.1243540051679586,BabyCrawling/v_BabyCrawling_g02_c01.avi,3,3,1,1.0,0
0.8094577371711653,0.8924374692531786,15.0,0.6737726098191215,505.86046511627904,722.2318632204941,0.1430878552971576,BabyCrawling/v_BabyCrawling_g02_c02.avi,3,3,1,1.0,0
1.1646978303733997,1.7159648208546048,22.14158982548453,0.6187015503875969,477.1472868217055,875.3136943849959,0.1931524547803617,BabyCrawling/v_BabyCrawling_g02_c03.avi,3,3,1,1.0,0
3.839042040498413,5.901255173673073,204.84460573810577,0.292312661498708,401.3643410852713,740.2533814890419,0.1666666666666666,BabyCrawling/v_BabyCrawling_g02_c04.avi,3,3,1,1.0,0
0.7139613553554215,1.0676907035981935,17.376798468072305,0.739906330749354,564.8992248062016,683.0656368629335,0.108204134366925,BabyCrawling/v_BabyCrawling_g02_c05.avi,3,3,1,1.0,0
0.6405098677869264,1.3260062066685498,39.76984567483258,0.8023255813953488,558.8837209302326,812.1231780011083,0.1679586563307493,BabyCrawling/v_BabyCrawling_g02_c06.avi,3,3,1,1.0,0
4.069753860094291,4.82818866588296,40.34615842927304,0.1395348837209302,243.968992248062,161.91757583443717,0.1931524547803617,BabyCrawling/v_BabyCrawling_g03_c01.avi,3,3,1,1.0,0
3.411459636184522,7.342830297861544,75.7099729229908,0.4135981912144703,219.1627906976744,121.51159007454623,0.2409560723514212,BabyCrawling/v_BabyCrawling_g03_c02.avi,3,3,1,0.9999983310699464,0
7.001814472841005,8.015197425002555,168.0029761641144,0.1802325581395348,257.6124031007752,150.16395742563856,0.1156330749354005,BabyCrawling/v_BabyCrawling_g03_c03.avi,3,3,1,0.999460756778717,0
1.8414868231213797,3.543779535966808,116.6032937999609,0.2874677002583979,281.92248062015506,315.9853203440253,0.1065891472868217,BabyCrawling/v_BabyCrawling_g03_c04.avi,3,3,1,0.9999986886978148,0
1.6093642747050052,2.7380384192446887,18.11249568667996,0.6622254521963824,544.062015503876,590.9179267496268,0.1521317829457364,BabyCrawling/v_BabyCrawling_g04_c01.avi,3,3,1,1.0,0
1.204509835659376,2.000287935911329,28.57118303465924,0.617328811369509,493.3953488372093,624.357013982064,0.1085271317829457,BabyCrawling/v_BabyCrawling_g04_c02.avi,3,3,1,1.0,0
1.0943057279544333,1.3888286438680588,12.300914600142544,0.6241925064599483,443.0387596899225,576.2266511854915,0.2196382428940568,BabyCrawling/v_BabyCrawling_g04_c03.avi,3,3,1,1.0,0
2.4465960785741485,4.918956060721045,42.76461738400099,0.6365471576227391,602.1085271317829,923.965042127988,0.2012273901808785,BabyCrawling/v_BabyCrawling_g04_c04.avi,3,3,1,1.0,0
1.0090808563751614,2.222308109641775,49.24428900898052,0.6821705426356589,340.71317829457365,321.69413933688145,0.2474160206718346,BabyCrawling/v_BabyCrawling_g05_c01.avi,3,3,1,1.0,0
2.313394502811064,3.854300296741852,44.0,0.448562661498708,335.0077519379845,309.4397161393533,0.2241602067183462,BabyCrawling/v_BabyCrawling_g05_c02.avi,3,3,1,1.0,0
0.9617643262302203,1.5708596763802596,15.811388300841896,0.7047803617571059,416.7441860465116,439.43918239539977,0.1873385012919896,BabyCrawling/v_BabyCrawling_g05_c03.avi,3,3,1,1.0,0
