clip_path,mv_mean,mv_std,mv_max,mv_sparsity,residual_energy_mean,num_frames,true_label,car_predicted_label,car_correct,car_confidence
ApplyLipstick/v_ApplyLipstick_g05_c02.avi,0.4390518367290497,1.1507660150527954,16.0,0.7921691176470588,60.52223587036133,154,1,1,1,0.8538017272949219
ApplyLipstick/v_ApplyLipstick_g05_c03.avi,0.9455593228340148,2.258796453475952,22.20360374450684,0.6941176470588235,83.68742370605469,113,1,1,1,1.0
ApplyLipstick/v_ApplyLipstick_g05_c04.avi,1.9767760038375852,5.009350299835205,49.81967544555664,0.6056364889705882,185.9627685546875,120,1,1,1,0.9999920129776
ApplyLipstick/v_ApplyLipstick_g05_c05.avi,0.8246859908103943,1.6460517644882202,17.72004508972168,0.6750390625,112.8492660522461,156,1,1,1,0.9310404062271118
ApplyLipstick/v_ApplyLipstick_g06_c01.avi,1.0870227813720703,2.100799083709717,18.24828720092773,0.6117003676470588,63.1768684387207,460,1,1,1,1.0
ApplyLipstick/v_ApplyLipstick_g06_c02.avi,0.8151431679725647,1.809264063835144,21.0,0.6632398897058823,40.97703170776367,249,1,1,1,1.0
ApplyLipstick/v_ApplyLipstick_g06_c03.avi,0.7729279398918152,1.74681293964386,20.24845695495605,0.6820840992647059,61.48329544067383,153,1,1,1,1.0
ApplyLipstick/v_ApplyLipstick_g06_c04.avi,1.3250761032104492,2.848022222518921,27.658634185791016,0.6410638786764706,106.0701675415039,523,1,1,1,1.0
ApplyLipstick/v_ApplyLipstick_g06_c05.avi,1.0484585762023926,2.860491991043091,28.0,0.7116291360294118,83.31429290771484,321,1,1,1,1.0
ApplyLipstick/v_ApplyLipstick_g07_c01.avi,1.2344540357589722,1.9917949438095093,24.04162979125977,0.5194002757352941,31.301721572875977,270,1,1,1,1.0
ApplyLipstick/v_ApplyLipstick_g07_c02.avi,0.6163979172706604,1.5018916130065918,16.155494689941406,0.7345588235294118,20.68218994140625,125,1,1,1,1.0
ApplyLipstick/v_ApplyLipstick_g07_c03.avi,1.0144507884979248,2.667286872863769,50.56678771972656,0.6295519301470588,90.6377182006836,226,1,1,1,1.0
ApplyLipstick/v_ApplyLipstick_g07_c04.avi,1.0705339908599854,3.2288689613342285,42.10700607299805,0.6171392463235295,30.3226318359375,163,1,1,1,1.0
Archery/v_Archery_g01_c01.avi,3.5447165966033936,7.1430487632751465,100.6578369140625,0.2839338235294117,213.26089477539065,130,2,2,1,1.0
Archery/v_Archery_g01_c02.avi,3.7267379760742183,4.727285861968994,38.0,0.131985294117647,151.6448974609375,141,2,2,1,0.9996843338012696
Archery/v_Archery_g01_c03.avi,4.076328754425049,6.699799060821533,79.22752380371094,0.2183823529411764,301.1817932128906,157,2,2,1,1.0
Archery/v_Archery_g01_c04.avi,1.512346625328064,2.610347032546997,28.861740112304688,0.4170036764705882,84.21571350097656,124,2,2,1,1.0
Archery/v_Archery_g01_c05.avi,20.46559333801269,20.617530822753903,126.11502838134766,0.0443359375,499.7032775878906,134,2,2,1,0.8076176047325134
Archery/v_Archery_g01_c06.avi,13.694544792175291,14.090224266052246,74.00675964355469,0.0431824448529411,280.3776550292969,107,2,2,1,0.9685022830963136
Archery/v_Archery_g01_c07.avi,2.419829607009888,5.8719987869262695,57.42821502685547,0.4818244485294117,220.83761596679688,142,2,2,1,1.0
Archery/v_Archery_g02_c01.avi,2.356248378753662,5.843591690063477,65.19202423095703,0.6680721507352941,597.7783203125,157,2,2,1,1.0
Archery/v_Archery_g02_c02.avi,4.227823257446289,10.535652160644531,137.8441162109375,0.5987798713235294,1050.6702880859375,159,2,2,1,1.0
Archery/v_Archery_g02_c03.avi,2.6249687671661377,6.521047592163086,56.32051086425781,0.6686282169117647,734.2040405273438,137,2,2,1,1.0
Archery/v_Archery_g02_c04.avi,1.971619129180908,5.614373207092285,69.02897644042969,0.6768566176470588,553.9332275390625,108,2,2,1,1.0
Archery/v_Archery_g02_c05.avi,1.5151240825653076,4.430112361907959,44.04542922973633,0.7551838235294117,665.0311279296875,126,2,2,1,1.0
Archery/v_Archery_g02_c06.avi,3.2593324184417725,6.020305633544922,60.87692642211914,0.5676631433823529,1157.5474853515625,112,2,2,1,1.0
Archery/v_Archery_g02_c07.avi,3.722637176513672,9.8831787109375,107.00466918945312,0.7011098345588235,837.6814575195312,165,2,2,1,1.0
Archery/v_Archery_g03_c01.avi,2.8752963542938232,6.21514892578125,36.12478256225586,0.7440142463235294,213.71188354492188,150,2,2,1,0.9999997615814208
Archery/v_Archery_g03_c02.avi,3.981892347335816,5.143555641174316,55.54277801513672,0.4415441176470588,315.8516540527344,176,2,2,1,1.0
Archery/v_Archery_g03_c03.avi,1.3083622455596924,1.847601056098938,24.1867733001709,0.4517555147058824,38.346778869628906,125,2,2,1,0.9999998807907104
Archery/v_Archery_g03_c04.avi,3.372776985168457,4.799393653869629,74.67261505126953,0.2953722426470588,346.4086303710937,138,2,2,1,1.0
Archery/v_Archery_g03_c05.avi,0.2492738366127014,0.6218704581260681,8.062257766723633,0.8136029411764706,41.28488540649414,124,2,2,1,1.0
Archery/v_Archery_g04_c01.avi,1.2216187715530396,3.7086119651794434,56.080299377441406,0.735852481617647,675.6084594726562,164,2,2,1,1.0
Archery/v_Archery_g04_c02.avi,1.903581023216248,4.88779354095459,61.35144805908203,0.6635891544117647,908.7752685546876,172,2,2,1,0.9999998807907104
Archery/v_Archery_g04_c03.avi,1.5378923416137695,4.231339454650879,36.878177642822266,0.7427481617647059,806.4041748046875,139,2,2,1,0.9999961853027344
Archery/v_Archery_g04_c04.avi,1.3375283479690552,3.3289220333099365,35.05709457397461,0.7261328125,733.0885620117188,134,2,2,1,1.0
Archery/v_Archery_g04_c05.avi,2.1417253017425537,5.610867023468018,51.788028717041016,0.7036144301470588,840.9849853515625,148,2,2,1,0.9999996423721312
Archery/v_Archery_g05_c01.avi,0.4077295362949371,1.179638147354126,44.0,0.7737522977941177,75.03739929199219,455,2,2,1,0.9999961853027344
Archery/v_Archery_g05_c02.avi,0.4231357276439667,1.3207906484603882,18.027755737304688,0.8072472426470588,54.00969314575195,557,2,2,1,0.9999985694885254
Archery/v_Archery_g05_c03.avi,0.4435259401798248,1.254059910774231,15.033296585083008,0.7913235294117648,63.08135986328125,488,2,2,1,0.9999961853027344
Archery/v_Archery_g05_c04.avi,5.475218296051025,11.43882179260254,77.88452911376953,0.4122127757352941,501.871826171875,51,2,2,1,0.999128520488739
Archery/v_Archery_g05_c05.avi,1.5523450374603271,2.678184747695923,34.2344856262207,0.5732421875,117.1498565673828,196,2,2,1,0.9995530247688292
Archery/v_Archery_g06_c01.avi,1.1379185914993286,3.769005060195923,61.741397857666016,0.7646277573529412,188.71583557128903,80,2,2,1,0.9999979734420776
Archery/v_Archery_g06_c02.avi,1.8523234128952024,5.637694835662842,72.83543395996094,0.6961833639705882,329.037353515625,115,2,2,1,1.0
Archery/v_Archery_g06_c03.avi,2.45811128616333,7.227874279022217,86.83892822265625,0.5903791360294117,326.10333251953125,86,2,55,0,0.5409965515136719
Archery/v_Archery_g06_c04.avi,1.6369649171829224,2.357567310333252,26.248809814453125,0.3345082720588235,161.95704650878906,103,2,2,1,0.7975578308105469
Archery/v_Archery_g06_c05.avi,3.0087172985076904,4.1893839836120605,35.34119415283203,0.3482996323529412,142.62570190429688,129,2,2,1,0.9770190119743348
Archery/v_Archery_g06_c06.avi,2.20521879196167,6.376204013824463,75.27283477783203,0.6677113970588235,336.28961181640625,131,2,2,1,0.9999696016311646
Archery/v_Archery_g07_c01.avi,0.6836042404174805,2.135045051574707,33.37664031982422,0.7567991727941177,92.25524139404295,91,2,2,1,1.0
Archery/v_Archery_g07_c02.avi,2.706878185272217,5.340822219848633,57.28001403808594,0.5013327205882353,149.71560668945312,72,2,2,1,0.9999998807907104
Archery/v_Archery_g07_c03.avi,0.8700807690620422,2.06213116645813,27.784887313842773,0.6709122242647059,81.54594421386719,51,2,2,1,0.999994158744812
Archery/v_Archery_g07_c04.avi,0.9104687571525574,2.148833513259888,28.0,0.6645611213235294,114.60919189453124,51,2,2,1,1.0
Archery/v_Archery_g07_c05.avi,0.3164910674095154,0.8820820450782776,12.0,0.8141911764705883,12.164122581481934,64,2,2,1,0.9999995231628418
Archery/v_Archery_g07_c06.avi,1.0429387092590332,2.6339385509490967,26.07680892944336,0.7114981617647059,103.6936492919922,67,2,2,1,0.9999996423721312
BabyCrawling/v_BabyCrawling_g01_c01.avi,3.289132833480835,4.390672206878662,42.04759216308594,0.3662293198529411,43.67232131958008,164,3,3,1,1.0
BabyCrawling/v_BabyCrawling_g01_c02.avi,5.6214470863342285,7.289610385894775,49.04079818725586,0.3389797794117647,82.6252670288086,164,3,3,1,0.9999964237213136
BabyCrawling/v_BabyCrawling_g01_c03.avi,3.1773009300231934,5.964443206787109,60.008331298828125,0.4266268382352941,81.23809814453125,155,3,3,1,1.0
BabyCrawling/v_BabyCrawling_g01_c04.avi,6.164800643920898,7.624080181121826,72.0,0.2579572610294117,82.86650085449219,218,3,3,1,1.0
BabyCrawling/v_BabyCrawling_g02_c01.avi,2.7155556678771973,3.189661741256714,43.011627197265625,0.2745886948529412,30.524911880493164,109,3,3,1,1.0
BabyCrawling/v_BabyCrawling_g02_c02.avi,4.056510925292969,5.4733500480651855,54.08327102661133,0.2247954963235294,41.07638931274414,112,3,3,1,1.0
BabyCrawling/v_BabyCrawling_g02_c03.avi,14.617466926574709,13.27737045288086,114.07015228271484,0.1613878676470588,118.01646423339844,117,3,3,1,1.0
BabyCrawling/v_BabyCrawling_g02_c04.avi,7.632584571838379,10.307843208312988,73.0,0.2447334558823529,51.56327438354492,105,3,3,1,1.0
BabyCrawling/v_BabyCrawling_g02_c05.avi,1.932108759880066,2.2660675048828125,52.03844833374024,0.2447954963235294,30.61288452148437,84,3,3,1,1.0
BabyCrawling/v_BabyCrawling_g02_c06.avi,4.091212272644043,5.388452529907227,40.01249694824219,0.1844875919117647,27.20111083984375,190,3,3,1,1.0
BabyCrawling/v_BabyCrawling_g03_c01.avi,2.582125425338745,3.355952262878418,39.20458984375,0.2018543198529411,89.73343658447266,214,3,3,1,1.0
BabyCrawling/v_BabyCrawling_g03_c02.avi,18.862213134765625,20.593854904174805,154.3243408203125,0.1590716911764705,453.4806213378906,180,3,3,1,0.9999983310699464
BabyCrawling/v_BabyCrawling_g03_c03.avi,10.109851837158203,8.92150592803955,66.48307800292969,0.0581502757352941,245.3704833984375,197,3,3,1,0.999460756778717
BabyCrawling/v_BabyCrawling_g03_c04.avi,9.226701736450195,8.530357360839844,62.96824645996094,0.087180606617647,483.8981323242188,206,3,3,1,0.9999986886978148
BabyCrawling/v_BabyCrawling_g04_c01.avi,4.865381240844727,6.613272190093994,86.02325439453125,0.3090533088235294,72.31819152832031,127,3,3,1,1.0
BabyCrawling/v_BabyCrawling_g04_c02.avi,3.0211021900177,4.686004161834717,43.41658782958984,0.3720749080882353,92.68926239013672,178,3,3,1,1.0
BabyCrawling/v_BabyCrawling_g04_c03.avi,4.314953804016113,4.467604637145996,43.011627197265625,0.3083019301470588,176.4921875,159,3,3,1,1.0
BabyCrawling/v_BabyCrawling_g04_c04.avi,6.851024150848389,8.202876091003418,59.36328887939453,0.3344370404411764,99.6038055419922,204,3,3,1,1.0
BabyCrawling/v_BabyCrawling_g05_c01.avi,3.663250207901001,6.195796489715576,46.27094268798828,0.4669232536764706,101.40157318115234,220,3,3,1,1.0
BabyCrawling/v_BabyCrawling_g05_c02.avi,4.035459995269775,6.32895040512085,53.0848388671875,0.2280675551470588,78.53131866455078,196,3,3,1,1.0
BabyCrawling/v_BabyCrawling_g05_c03.avi,3.202919244766236,4.7783050537109375,58.00862121582031,0.2863855698529411,111.35037994384766,270,3,3,1,1.0
BabyCrawling/v_BabyCrawling_g05_c04.avi,4.273477077484131,5.553952693939209,64.0078125,0.2583455882352941,99.16007232666016,229,3,3,1,0.9999994039535522
BabyCrawling/v_BabyCrawling_g05_c05.avi,2.55913519859314,3.852964639663696,42.7551155090332,0.2433180147058823,110.29347229003906,158,3,3,1,1.0
BabyCrawling/v_BabyCrawling_g06_c01.avi,0.5522257089614868,1.7428034543991089,18.86796188354492,0.7619002757352941,210.8550720214844,198,3,3,1,1.0
BabyCrawling/v_BabyCrawling_g06_c02.avi,1.5013388395309448,2.0717990398406982,15.29705810546875,0.4838350183823529,204.85958862304688,167,3,3,1,1.0
BabyCrawling/v_BabyCrawling_g06_c03.avi,1.2560840845108032,2.4105145931243896,19.209373474121094,0.6134191176470588,135.37405395507812,201,3,3,1,1.0
BabyCrawling/v_BabyCrawling_g06_c04.avi,1.5789470672607422,3.5939865112304688,41.773197174072266,0.6173483455882353,362.8127136230469,113,3,3,1,1.0
BabyCrawling/v_BabyCrawling_g06_c05.avi,1.8637622594833372,3.2644965648651123,38.07886505126953,0.5314568014705883,154.94802856445312,258,3,3,1,1.0
BabyCrawling/v_BabyCrawling_g06_c06.avi,1.5026284456253052,2.6294782161712646,30.0,0.5017555147058823,130.66796875,329,3,3,1,1.0
BabyCrawling/v_BabyCrawling_g07_c01.avi,4.781425952911377,5.850464820861816,33.541019439697266,0.3142003676470588,81.80987548828125,203,3,3,1,1.0
BabyCrawling/v_BabyCrawling_g07_c02.avi,3.948439836502075,4.064125061035156,36.12478256225586,0.3091222426470588,67.74519348144531,145,3,3,1,1.0
BabyCrawling/v_BabyCrawling_g07_c03.avi,7.936707496643066,10.130352973937988,76.00657653808594,0.3001034007352941,127.010009765625,171,3,3,1,1.0
BabyCrawling/v_BabyCrawling_g07_c04.avi,1.5896728038787842,3.3809473514556885,46.173583984375,0.4698161764705882,54.57907104492188,215,3,3,1,1.0
BabyCrawling/v_BabyCrawling_g07_c05.avi,1.716270923614502,2.4598355293273926,28.07133674621582,0.4087454044117647,125.6167984008789,141,3,3,1,0.998120129108429
BabyCrawling/v_BabyCrawling_g07_c06.avi,6.171916961669922,7.516061782836914,51.009803771972656,0.3042578125,115.79176330566406,210,3,3,1,1.0
BalanceBeam/v_BalanceBeam_g01_c01.avi,0.1564387083053589,0.7084140181541443,16.0,0.9223529411764706,20.950458526611328,125,4,4,1,0.9991876482963562
BalanceBeam/v_BalanceBeam_g01_c02.avi,0.4454253315925598,2.3422048091888428,52.03844833374024,0.8941544117647059,30.5141544342041,90,4,4,1,0.9999408721923828
BalanceBeam/v_BalanceBeam_g01_c03.avi,0.1985553503036499,0.947490394115448,19.0,0.9159926470588236,34.17778778076172,112,4,4,1,0.999991536140442
BalanceBeam/v_BalanceBeam_g01_c04.avi,12.726642608642578,14.186527252197266,68.26419067382812,0.2211006433823529,665.3548583984375,111,4,4,1,1.0
BalanceBeam/v_BalanceBeam_g02_c01.avi,10.682666778564451,13.142780303955078,135.13327026367188,0.3200965073529411,470.10302734375,82,4,4,1,1.0
BalanceBeam/v_BalanceBeam_g02_c02.avi,6.968774318695068,7.397687435150146,71.0,0.3018474264705882,256.6608581542969,100,4,4,1,1.0
BalanceBeam/v_BalanceBeam_g02_c03.avi,38.07836532592773,39.22174072265625,203.0,0.2106135110294117,932.3037109375,60,4,4,1,1.0
BalanceBeam/v_BalanceBeam_g02_c04.avi,19.93819236755371,28.909238815307617,241.0186767578125,0.3788235294117647,897.6408081054688,133,4,4,1,1.0
BalanceBeam/v_BalanceBeam_g03_c01.avi,6.310330390930176,13.980567932128906,73.00685119628906,0.7138602941176471,182.7586975097656,197,4,4,1,1.0
BalanceBeam/v_BalanceBeam_g03_c02.avi,9.364789009094238,12.12468147277832,60.13318634033203,0.4527757352941176,526.2589111328125,105,4,4,1,1.0
BalanceBeam/v_BalanceBeam_g03_c03.avi,8.631784439086914,15.252758026123049,172.0,0.4420105698529412,541.2489013671875,101,4,4,1,1.0
BalanceBeam/v_BalanceBeam_g03_c04.avi,19.53930282592773,23.65192031860352,136.36715698242188,0.3726125919117647,518.06103515625,74,4,4,1,1.0
BalanceBeam/v_BalanceBeam_g04_c01.avi,12.28255558013916,14.124964714050291,65.19202423095703,0.3120013786764706,921.8468017578124,120,4,4,1,1.0
BalanceBeam/v_BalanceBeam_g04_c02.avi,1.818962931632996,3.243314504623413,50.0099983215332,0.5404021139705882,454.6780395507813,230,4,4,1,0.9999536275863647
BalanceBeam/v_BalanceBeam_g04_c03.avi,9.421010971069336,14.128246307373049,137.0,0.4345588235294118,609.7734375,160,4,4,1,0.9999996423721312
BalanceBeam/v_BalanceBeam_g04_c04.avi,9.443887710571287,9.938531875610352,87.0,0.3005537683823529,512.0220947265625,131,4,4,1,0.9999340772628784
BalanceBeam/v_BalanceBeam_g05_c01.avi,16.358135223388672,29.72328758239746,243.82369995117188,0.4564981617647058,507.26861572265625,95,4,4,1,1.0
