clip_path,true_label,car_predicted_label,car_correct,car_confidence
ApplyLipstick/v_ApplyLipstick_g17_c03.avi,1,1,1,0.9827441573143005
ApplyLipstick/v_ApplyLipstick_g17_c04.avi,1,0,0,0.9999998807907104
ApplyLipstick/v_ApplyLipstick_g17_c05.avi,1,0,0,0.6883344054222107
ApplyLipstick/v_ApplyLipstick_g18_c01.avi,1,1,1,0.6283025145530701
ApplyLipstick/v_ApplyLipstick_g18_c02.avi,1,19,0,0.9865299463272095
ApplyLipstick/v_ApplyLipstick_g18_c03.avi,1,19,0,0.9950498938560486
ApplyLipstick/v_ApplyLipstick_g18_c04.avi,1,19,0,0.8826360106468201
ApplyLipstick/v_ApplyLipstick_g19_c01.avi,1,1,1,0.9999790191650391
ApplyLipstick/v_ApplyLipstick_g19_c02.avi,1,1,1,0.9999998807907104
ApplyLipstick/v_ApplyLipstick_g19_c03.avi,1,1,1,0.9997097849845886
ApplyLipstick/v_ApplyLipstick_g19_c04.avi,1,1,1,0.9899897575378418
ApplyLipstick/v_ApplyLipstick_g21_c01.avi,1,77,0,0.7746469378471375
ApplyLipstick/v_ApplyLipstick_g21_c02.avi,1,77,0,0.9996765851974487
ApplyLipstick/v_ApplyLipstick_g21_c03.avi,1,77,0,0.9974193572998047
ApplyLipstick/v_ApplyLipstick_g21_c04.avi,1,77,0,0.9999973773956299
ApplyLipstick/v_ApplyLipstick_g21_c05.avi,1,77,0,0.9995095729827881
ApplyLipstick/v_ApplyLipstick_g22_c01.avi,1,1,1,1.0
ApplyLipstick/v_ApplyLipstick_g22_c02.avi,1,1,1,1.0
ApplyLipstick/v_ApplyLipstick_g22_c03.avi,1,1,1,1.0
ApplyLipstick/v_ApplyLipstick_g22_c04.avi,1,1,1,1.0
ApplyLipstick/v_ApplyLipstick_g22_c05.avi,1,1,1,1.0
ApplyLipstick/v_ApplyLipstick_g22_c06.avi,1,1,1,1.0
ApplyLipstick/v_ApplyLipstick_g22_c07.avi,1,1,1,1.0
ApplyLipstick/v_ApplyLipstick_g23_c01.avi,1,1,1,0.999771773815155
ApplyLipstick/v_ApplyLipstick_g23_c02.avi,1,1,1,0.5171078443527222
ApplyLipstick/v_ApplyLipstick_g23_c03.avi,1,1,1,0.9999911785125732
ApplyLipstick/v_ApplyLipstick_g23_c04.avi,1,1,1,0.9130575656890869
ApplyLipstick/v_ApplyLipstick_g24_c01.avi,1,1,1,0.9999998807907104
ApplyLipstick/v_ApplyLipstick_g24_c02.avi,1,1,1,0.9997221827507019
ApplyLipstick/v_ApplyLipstick_g24_c03.avi,1,1,1,1.0
ApplyLipstick/v_ApplyLipstick_g24_c04.avi,1,1,1,0.9997735619544983
ApplyLipstick/v_ApplyLipstick_g24_c05.avi,1,1,1,0.9999901056289673
ApplyLipstick/v_ApplyLipstick_g25_c01.avi,1,77,0,0.9324173331260681
ApplyLipstick/v_ApplyLipstick_g25_c02.avi,1,1,1,0.882466197013855
ApplyLipstick/v_ApplyLipstick_g25_c03.avi,1,1,1,0.9394519329071045
ApplyLipstick/v_ApplyLipstick_g25_c04.avi,1,1,1,0.9983869791030884
Archery/v_Archery_g08_c01.avi,2,2,1,0.9999898672103882
Archery/v_Archery_g08_c02.avi,2,2,1,0.9999984502792358
Archery/v_Archery_g08_c03.avi,2,2,1,0.9999948740005493
Archery/v_Archery_g08_c04.avi,2,2,1,0.9999595880508423
Archery/v_Archery_g08_c05.avi,2,2,1,0.9993454813957214
Archery/v_Archery_g09_c01.avi,2,2,1,0.9992668032646179
Archery/v_Archery_g09_c02.avi,2,2,1,0.9999645948410034
Archery/v_Archery_g09_c03.avi,2,2,1,0.999987006187439
Archery/v_Archery_g09_c04.avi,2,2,1,0.9999920129776001
Archery/v_Archery_g09_c05.avi,2,2,1,0.999954342842102
Archery/v_Archery_g09_c06.avi,2,2,1,0.9997745156288147
Archery/v_Archery_g09_c07.avi,2,2,1,0.9957388639450073
Archery/v_Archery_g10_c01.avi,2,14,0,0.8828082084655762
Archery/v_Archery_g10_c02.avi,2,14,0,0.5373613834381104
Archery/v_Archery_g10_c03.avi,2,14,0,0.9981507658958435
Archery/v_Archery_g10_c04.avi,2,14,0,0.9798984527587891
Archery/v_Archery_g10_c05.avi,2,14,0,0.7855187654495239
Archery/v_Archery_g10_c06.avi,2,2,1,0.8892809152603149
Archery/v_Archery_g10_c07.avi,2,14,0,0.9992321729660034
Archery/v_Archery_g14_c01.avi,2,2,1,0.9999948740005493
Archery/v_Archery_g14_c02.avi,2,2,1,0.9998682737350464
Archery/v_Archery_g14_c03.avi,2,2,1,0.9999423027038574
Archery/v_Archery_g14_c04.avi,2,2,1,0.9998481273651123
Archery/v_Archery_g16_c01.avi,2,78,0,0.4623233377933502
Archery/v_Archery_g16_c02.avi,2,58,0,0.44776663184165955
Archery/v_Archery_g16_c03.avi,2,98,0,0.5860427618026733
Archery/v_Archery_g16_c04.avi,2,78,0,0.9546416401863098
Archery/v_Archery_g16_c05.avi,2,58,0,0.868063747882843
Archery/v_Archery_g17_c01.avi,2,2,1,0.9954304695129395
Archery/v_Archery_g17_c02.avi,2,21,0,0.8856652975082397
Archery/v_Archery_g17_c03.avi,2,90,0,0.5533571839332581
Archery/v_Archery_g17_c04.avi,2,2,1,0.9988056421279907
Archery/v_Archery_g19_c01.avi,2,2,1,0.9999191761016846
Archery/v_Archery_g19_c02.avi,2,2,1,0.8638682961463928
Archery/v_Archery_g19_c03.avi,2,5,0,0.5831796526908875
Archery/v_Archery_g19_c04.avi,2,2,1,0.42995786666870117
Archery/v_Archery_g21_c01.avi,2,17,0,0.8421338200569153
Archery/v_Archery_g21_c02.avi,2,2,1,0.5977255702018738
Archery/v_Archery_g21_c03.avi,2,2,1,0.4978886842727661
Archery/v_Archery_g21_c04.avi,2,17,0,0.9517227411270142
Archery/v_Archery_g25_c01.avi,2,2,1,0.8650378584861755
Archery/v_Archery_g25_c02.avi,2,2,1,0.9961041212081909
Archery/v_Archery_g25_c03.avi,2,2,1,0.9999867677688599
Archery/v_Archery_g25_c04.avi,2,2,1,0.999916672706604
Archery/v_Archery_g25_c05.avi,2,2,1,0.9999430179595947
Archery/v_Archery_g25_c06.avi,2,2,1,0.9999701976776123
Archery/v_Archery_g25_c07.avi,2,2,1,0.9997684359550476
BabyCrawling/v_BabyCrawling_g11_c01.avi,3,3,1,1.0
BabyCrawling/v_BabyCrawling_g11_c02.avi,3,3,1,1.0
BabyCrawling/v_BabyCrawling_g11_c03.avi,3,3,1,1.0
BabyCrawling/v_BabyCrawling_g11_c04.avi,3,3,1,1.0
BabyCrawling/v_BabyCrawling_g14_c01.avi,3,3,1,1.0
BabyCrawling/v_BabyCrawling_g14_c02.avi,3,3,1,1.0
BabyCrawling/v_BabyCrawling_g14_c03.avi,3,3,1,1.0
BabyCrawling/v_BabyCrawling_g14_c04.avi,3,3,1,1.0
BabyCrawling/v_BabyCrawling_g16_c01.avi,3,3,1,1.0
BabyCrawling/v_BabyCrawling_g16_c02.avi,3,3,1,1.0
BabyCrawling/v_BabyCrawling_g16_c03.avi,3,3,1,1.0
BabyCrawling/v_BabyCrawling_g16_c04.avi,3,3,1,1.0
BabyCrawling/v_BabyCrawling_g16_c05.avi,3,3,1,1.0
BabyCrawling/v_BabyCrawling_g16_c06.avi,3,3,1,1.0
BabyCrawling/v_BabyCrawling_g21_c01.avi,3,3,1,1.0
BabyCrawling/v_BabyCrawling_g21_c02.avi,3,3,1,1.0
BabyCrawling/v_BabyCrawling_g21_c03.avi,3,3,1,1.0
BabyCrawling/v_BabyCrawling_g21_c04.avi,3,3,1,1.0
BabyCrawling/v_BabyCrawling_g22_c01.avi,3,3,1,1.0
BabyCrawling/v_BabyCrawling_g22_c02.avi,3,3,1,1.0
BabyCrawling/v_BabyCrawling_g22_c03.avi,3,3,1,1.0
BabyCrawling/v_BabyCrawling_g22_c04.avi,3,3,1,0.9999998807907104
BabyCrawling/v_BabyCrawling_g22_c05.avi,3,3,1,1.0
BabyCrawling/v_BabyCrawling_g22_c06.avi,3,3,1,1.0
BabyCrawling/v_BabyCrawling_g22_c07.avi,3,3,1,1.0
BabyCrawling/v_BabyCrawling_g23_c01.avi,3,3,1,1.0
BabyCrawling/v_BabyCrawling_g23_c02.avi,3,3,1,0.9999949932098389
BabyCrawling/v_BabyCrawling_g23_c03.avi,3,3,1,0.9835488200187683
BabyCrawling/v_BabyCrawling_g23_c04.avi,3,3,1,1.0
BabyCrawling/v_BabyCrawling_g24_c01.avi,3,3,1,1.0
BabyCrawling/v_BabyCrawling_g24_c02.avi,3,3,1,1.0
BabyCrawling/v_BabyCrawling_g24_c03.avi,3,3,1,1.0
BabyCrawling/v_BabyCrawling_g24_c04.avi,3,3,1,1.0
BabyCrawling/v_BabyCrawling_g24_c05.avi,3,3,1,1.0
BabyCrawling/v_BabyCrawling_g24_c06.avi,3,3,1,1.0
BabyCrawling/v_BabyCrawling_g25_c01.avi,3,3,1,1.0
BabyCrawling/v_BabyCrawling_g25_c02.avi,3,3,1,1.0
BabyCrawling/v_BabyCrawling_g25_c03.avi,3,3,1,1.0
BabyCrawling/v_BabyCrawling_g25_c04.avi,3,3,1,1.0
BabyCrawling/v_BabyCrawling_g25_c05.avi,3,3,1,1.0
BabyCrawling/v_BabyCrawling_g25_c06.avi,3,3,1,1.0
BalanceBeam/v_BalanceBeam_g08_c01.avi,4,4,1,1.0
BalanceBeam/v_BalanceBeam_g08_c02.avi,4,4,1,1.0
BalanceBeam/v_BalanceBeam_g08_c03.avi,4,4,1,1.0
BalanceBeam/v_BalanceBeam_g08_c04.avi,4,4,1,1.0
BalanceBeam/v_BalanceBeam_g10_c01.avi,4,4,1,1.0
BalanceBeam/v_BalanceBeam_g10_c02.avi,4,4,1,1.0
BalanceBeam/v_BalanceBeam_g10_c03.avi,4,4,1,1.0
BalanceBeam/v_BalanceBeam_g10_c04.avi,4,4,1,1.0
BalanceBeam/v_BalanceBeam_g12_c01.avi,4,4,1,1.0
BalanceBeam/v_BalanceBeam_g12_c02.avi,4,4,1,1.0
BalanceBeam/v_BalanceBeam_g12_c03.avi,4,4,1,1.0
BalanceBeam/v_BalanceBeam_g12_c04.avi,4,4,1,0.9999997615814209
BalanceBeam/v_BalanceBeam_g13_c01.avi,4,4,1,0.9997524619102478
BalanceBeam/v_BalanceBeam_g13_c02.avi,4,4,1,1.0
BalanceBeam/v_BalanceBeam_g13_c03.avi,4,4,1,0.9999955892562866
BalanceBeam/v_BalanceBeam_g13_c04.avi,4,4,1,0.989307701587677
BalanceBeam/v_BalanceBeam_g13_c05.avi,4,4,1,1.0
BalanceBeam/v_BalanceBeam_g16_c01.avi,4,56,0,0.9982836246490479
BalanceBeam/v_BalanceBeam_g16_c02.avi,4,56,0,0.9985161423683167
BalanceBeam/v_BalanceBeam_g16_c03.avi,4,56,0,0.997124969959259
BalanceBeam/v_BalanceBeam_g16_c04.avi,4,56,0,0.8667590618133545
BalanceBeam/v_BalanceBeam_g19_c01.avi,4,4,1,0.9912460446357727
BalanceBeam/v_BalanceBeam_g19_c02.avi,4,29,0,0.9991342425346375
BalanceBeam/v_BalanceBeam_g19_c03.avi,4,29,0,0.994570791721344
BalanceBeam/v_BalanceBeam_g19_c04.avi,4,56,0,0.5122874975204468
BalanceBeam/v_BalanceBeam_g22_c01.avi,4,56,0,0.9974879026412964
BalanceBeam/v_BalanceBeam_g22_c02.avi,4,4,1,0.9241045713424683
BalanceBeam/v_BalanceBeam_g22_c03.avi,4,4,1,0.9986172914505005
BalanceBeam/v_BalanceBeam_g22_c04.avi,4,4,1,0.9966589212417603
BalanceBeam/v_BalanceBeam_g25_c01.avi,4,4,1,0.43492117524147034
BalanceBeam/v_BalanceBeam_g25_c02.avi,4,4,1,0.6145015358924866
BalanceBeam/v_BalanceBeam_g25_c03.avi,4,29,0,0.3444235324859619
BalanceBeam/v_BalanceBeam_g25_c04.avi,4,4,1,0.999890923500061
BandMarching/v_BandMarching_g09_c01.avi,5,5,1,0.9999936819076538
BandMarching/v_BandMarching_g09_c02.avi,5,5,1,0.995868980884552
BandMarching/v_BandMarching_g09_c03.avi,5,5,1,0.9999610185623169
BandMarching/v_BandMarching_g09_c04.avi,5,5,1,1.0
BandMarching/v_BandMarching_g09_c05.avi,5,52,0,0.9999997615814209
BandMarching/v_BandMarching_g09_c06.avi,5,5,1,1.0
BandMarching/v_BandMarching_g09_c07.avi,5,5,1,1.0
BandMarching/v_BandMarching_g10_c01.avi,5,52,0,0.999993085861206
BandMarching/v_BandMarching_g10_c02.avi,5,5,1,0.9999994039535522
BandMarching/v_BandMarching_g10_c03.avi,5,5,1,1.0
BandMarching/v_BandMarching_g10_c04.avi,5,5,1,1.0
BandMarching/v_BandMarching_g10_c05.avi,5,5,1,0.9999926090240479
BandMarching/v_BandMarching_g10_c06.avi,5,5,1,1.0
BandMarching/v_BandMarching_g10_c07.avi,5,5,1,1.0
BandMarching/v_BandMarching_g15_c01.avi,5,5,1,1.0
BandMarching/v_BandMarching_g15_c02.avi,5,5,1,1.0
BandMarching/v_BandMarching_g15_c03.avi,5,5,1,1.0
BandMarching/v_BandMarching_g15_c04.avi,5,5,1,1.0
BandMarching/v_BandMarching_g15_c05.avi,5,5,1,1.0
BandMarching/v_BandMarching_g15_c06.avi,5,5,1,1.0
BandMarching/v_BandMarching_g15_c07.avi,5,5,1,1.0
BandMarching/v_BandMarching_g16_c01.avi,5,5,1,1.0
BandMarching/v_BandMarching_g16_c02.avi,5,5,1,1.0
BandMarching/v_BandMarching_g16_c03.avi,5,5,1,0.9999985694885254
BandMarching/v_BandMarching_g16_c04.avi,5,5,1,0.9999960660934448
BandMarching/v_BandMarching_g16_c05.avi,5,5,1,0.9973342418670654
BandMarching/v_BandMarching_g16_c06.avi,5,5,1,1.0
BandMarching/v_BandMarching_g16_c07.avi,5,5,1,1.0
BandMarching/v_BandMarching_g17_c01.avi,5,5,1,1.0
BandMarching/v_BandMarching_g17_c02.avi,5,5,1,1.0
BandMarching/v_BandMarching_g17_c03.avi,5,5,1,1.0
BandMarching/v_BandMarching_g17_c04.avi,5,5,1,1.0
BandMarching/v_BandMarching_g18_c01.avi,5,5,1,1.0
BandMarching/v_BandMarching_g18_c02.avi,5,52,0,1.0
BandMarching/v_BandMarching_g18_c03.avi,5,52,0,1.0
BandMarching/v_BandMarching_g18_c04.avi,5,5,1,1.0
BandMarching/v_BandMarching_g18_c05.avi,5,5,1,0.9986603260040283
BandMarching/v_BandMarching_g18_c06.avi,5,5,1,1.0
BandMarching/v_BandMarching_g19_c01.avi,5,5,1,1.0
BandMarching/v_BandMarching_g19_c02.avi,5,5,1,1.0
BandMarching/v_BandMarching_g19_c03.avi,5,5,1,1.0
BandMarching/v_BandMarching_g19_c04.avi,5,5,1,1.0
BandMarching/v_BandMarching_g19_c05.avi,5,5,1,1.0
BandMarching/v_BandMarching_g19_c06.avi,5,5,1,1.0
BandMarching/v_BandMarching_g19_c07.avi,5,5,1,1.0
BandMarching/v_BandMarching_g25_c01.avi,5,5,1,1.0
BandMarching/v_BandMarching_g25_c02.avi,5,52,0,0.9570818543434143
BandMarching/v_BandMarching_g25_c03.avi,5,5,1,1.0
BandMarching/v_BandMarching_g25_c04.avi,5,5,1,0.920971155166626
BandMarching/v_BandMarching_g25_c05.avi,5,5,1,1.0
BandMarching/v_BandMarching_g25_c06.avi,5,5,1,0.9993743300437927
BandMarching/v_BandMarching_g25_c07.avi,5,5,1,0.9998242259025574
BaseballPitch/v_BaseballPitch_g08_c01.avi,6,6,1,0.9999986886978149
BaseballPitch/v_BaseballPitch_g08_c02.avi,6,6,1,0.9986242055892944
BaseballPitch/v_BaseballPitch_g08_c03.avi,6,6,1,0.9991913437843323
BaseballPitch/v_BaseballPitch_g08_c04.avi,6,6,1,0.9993157386779785
BaseballPitch/v_BaseballPitch_g08_c05.avi,6,6,1,0.9980521202087402
BaseballPitch/v_BaseballPitch_g08_c06.avi,6,6,1,0.9999978542327881
BaseballPitch/v_BaseballPitch_g08_c07.avi,6,6,1,0.9999997615814209
BaseballPitch/v_BaseballPitch_g09_c01.avi,6,6,1,0.9152981638908386
BaseballPitch/v_BaseballPitch_g09_c02.avi,6,6,1,0.9847077131271362
BaseballPitch/v_BaseballPitch_g09_c03.avi,6,6,1,0.8530415892601013
BaseballPitch/v_BaseballPitch_g09_c04.avi,6,6,1,0.9771678447723389
BaseballPitch/v_BaseballPitch_g09_c05.avi,6,6,1,0.8778464198112488
BaseballPitch/v_BaseballPitch_g09_c06.avi,6,6,1,0.9997240900993347
BaseballPitch/v_BaseballPitch_g09_c07.avi,6,6,1,0.6742532849311829
BaseballPitch/v_BaseballPitch_g11_c01.avi,6,6,1,1.0
BaseballPitch/v_BaseballPitch_g11_c02.avi,6,6,1,1.0
BaseballPitch/v_BaseballPitch_g11_c03.avi,6,6,1,1.0
BaseballPitch/v_BaseballPitch_g11_c04.avi,6,6,1,1.0
BaseballPitch/v_BaseballPitch_g11_c05.avi,6,6,1,1.0
BaseballPitch/v_BaseballPitch_g12_c01.avi,6,6,1,1.0
BaseballPitch/v_BaseballPitch_g12_c02.avi,6,6,1,1.0
BaseballPitch/v_BaseballPitch_g12_c03.avi,6,6,1,1.0
BaseballPitch/v_BaseballPitch_g12_c04.avi,6,6,1,1.0
BaseballPitch/v_BaseballPitch_g13_c01.avi,6,6,1,1.0
BaseballPitch/v_BaseballPitch_g13_c02.avi,6,6,1,1.0
BaseballPitch/v_BaseballPitch_g13_c03.avi,6,6,1,1.0
BaseballPitch/v_BaseballPitch_g13_c04.avi,6,6,1,1.0
BaseballPitch/v_BaseballPitch_g13_c05.avi,6,6,1,1.0
BaseballPitch/v_BaseballPitch_g13_c06.avi,6,6,1,1.0
BaseballPitch/v_BaseballPitch_g13_c07.avi,6,6,1,1.0
BaseballPitch/v_BaseballPitch_g15_c01.avi,6,91,0,0.929876983165741
BaseballPitch/v_BaseballPitch_g15_c02.avi,6,83,0,0.6492113471031189
BaseballPitch/v_BaseballPitch_g15_c03.avi,6,91,0,0.9970180988311768
BaseballPitch/v_BaseballPitch_g15_c04.avi,6,91,0,0.9970347881317139
BaseballPitch/v_BaseballPitch_g15_c05.avi,6,23,0,0.9969706535339355
BaseballPitch/v_BaseballPitch_g15_c06.avi,6,23,0,0.9393875002861023
BaseballPitch/v_BaseballPitch_g15_c07.avi,6,28,0,0.8810140490531921
BaseballPitch/v_BaseballPitch_g21_c01.avi,6,6,1,0.9993656277656555
BaseballPitch/v_BaseballPitch_g21_c02.avi,6,6,1,0.996422290802002
BaseballPitch/v_BaseballPitch_g21_c03.avi,6,6,1,0.9921644926071167
BaseballPitch/v_BaseballPitch_g21_c04.avi,6,6,1,0.9981856942176819
BaseballPitch/v_BaseballPitch_g25_c01.avi,6,6,1,1.0
BaseballPitch/v_BaseballPitch_g25_c02.avi,6,6,1,1.0
BaseballPitch/v_BaseballPitch_g25_c03.avi,6,6,1,1.0
BaseballPitch/v_BaseballPitch_g25_c04.avi,6,6,1,1.0
BaseballPitch/v_BaseballPitch_g25_c05.avi,6,6,1,1.0
BaseballPitch/v_BaseballPitch_g25_c06.avi,6,6,1,1.0
BaseballPitch/v_BaseballPitch_g25_c07.avi,6,6,1,1.0
Basketball/v_Basketball_g08_c01.avi,7,7,1,0.9999594688415527
Basketball/v_Basketball_g08_c02.avi,7,96,0,1.0
Basketball/v_Basketball_g08_c03.avi,7,7,1,0.9823629856109619
Basketball/v_Basketball_g08_c04.avi,7,7,1,0.9999992847442627
Basketball/v_Basketball_g10_c01.avi,7,67,0,0.9990993738174438
Basketball/v_Basketball_g10_c02.avi,7,25,0,0.6219205260276794
Basketball/v_Basketball_g10_c03.avi,7,67,0,0.9868946075439453
Basketball/v_Basketball_g10_c04.avi,7,67,0,0.5549564361572266
Basketball/v_Basketball_g10_c05.avi,7,67,0,0.9715539813041687
Basketball/v_Basketball_g14_c01.avi,7,7,1,0.9999996423721313
Basketball/v_Basketball_g14_c02.avi,7,7,1,1.0
Basketball/v_Basketball_g14_c03.avi,7,7,1,1.0
Basketball/v_Basketball_g14_c04.avi,7,7,1,0.9993941783905029
Basketball/v_Basketball_g14_c05.avi,7,7,1,0.9973788261413574
Basketball/v_Basketball_g15_c01.avi,7,7,1,0.9999972581863403
Basketball/v_Basketball_g15_c02.avi,7,7,1,1.0
Basketball/v_Basketball_g15_c03.avi,7,7,1,0.9999939203262329
Basketball/v_Basketball_g15_c04.avi,7,7,1,1.0
Basketball/v_Basketball_g15_c05.avi,7,7,1,1.0
Basketball/v_Basketball_g15_c06.avi,7,7,1,0.9999997615814209
Basketball/v_Basketball_g15_c07.avi,7,7,1,0.9999998807907104
Basketball/v_Basketball_g16_c01.avi,7,7,1,0.9847176671028137
Basketball/v_Basketball_g16_c02.avi,7,7,1,0.9988075494766235
Basketball/v_Basketball_g16_c03.avi,7,7,1,0.9999969005584717
Basketball/v_Basketball_g16_c04.avi,7,7,1,0.9914073348045349
Basketball/v_Basketball_g16_c05.avi,7,7,1,0.9943431615829468
Basketball/v_Basketball_g16_c06.avi,7,7,1,0.9902293086051941
Basketball/v_Basketball_g18_c01.avi,7,91,0,0.8986833691596985
Basketball/v_Basketball_g18_c02.avi,7,96,0,0.9995802044868469
Basketball/v_Basketball_g18_c03.avi,7,96,0,0.9874927997589111
Basketball/v_Basketball_g18_c04.avi,7,7,1,0.6771402955055237
Basketball/v_Basketball_g18_c05.avi,7,100,0,0.6976096034049988
Basketball/v_Basketball_g19_c01.avi,7,7,1,0.9999563694000244
Basketball/v_Basketball_g19_c02.avi,7,7,1,0.9999974966049194
Basketball/v_Basketball_g19_c03.avi,7,7,1,1.0
Basketball/v_Basketball_g19_c04.avi,7,7,1,1.0
Basketball/v_Basketball_g19_c05.avi,7,7,1,1.0
Basketball/v_Basketball_g19_c06.avi,7,7,1,1.0
Basketball/v_Basketball_g19_c07.avi,7,7,1,1.0
BasketballDunk/v_BasketballDunk_g08_c01.avi,8,8,1,1.0
BasketballDunk/v_BasketballDunk_g08_c02.avi,8,8,1,1.0
BasketballDunk/v_BasketballDunk_g08_c03.avi,8,8,1,1.0
BasketballDunk/v_BasketballDunk_g08_c04.avi,8,8,1,1.0
BasketballDunk/v_BasketballDunk_g08_c05.avi,8,8,1,1.0
BasketballDunk/v_BasketballDunk_g11_c01.avi,8,8,1,1.0
BasketballDunk/v_BasketballDunk_g11_c02.avi,8,8,1,1.0
BasketballDunk/v_BasketballDunk_g11_c03.avi,8,8,1,1.0
BasketballDunk/v_BasketballDunk_g11_c04.avi,8,8,1,1.0
BasketballDunk/v_BasketballDunk_g11_c05.avi,8,8,1,1.0
BasketballDunk/v_BasketballDunk_g15_c01.avi,8,8,1,0.9999412298202515
